skärsnäppa	ɧ ɛː r s n ɛ p a
skärtorsdag	²ɧ 'ɛː t uː ɕ d ɑː ɡ
skärva	²ɧ 'ɛ r v a
skåda	²s k 'oː d a
skådar	²s k 'oː d a r
skådebröd	²s k 'oː d ɛ b r øː d
skådeplats	²s k 'oː d ɛ p l a t s
skådespel	²s k 'oː d ɛ s p eː l
skådespelare	²s k 'oː d ɛ s p eː l a r ɛ
skådespeleri	s k oː d ɛ s p 'eː l ɛ r ɪ
skådis	s k 'oː d ɪ s
skål	s k oː l
skåla	²s k 'oː l a
skålar	²s k 'oː l a r
skålla	²s k 'ɔ l a
skållar	²s k 'ɔ l a r
skåne	²s k 'oː n ɛ
skåning	²s k 'oː n ɪ ŋ
skånsk	s k ɔ n s k
skåp	s k oː p
skåpbil	²s k 'oː p b iː l
skåra	²s k 'oː r a
sköka	²ɧ 'øː k a
sköld	ɧ œ l d
sköldpadda	²ɧ 'œ l d p a d a
skölja	ɧ 'œ l j ɛ r
skön	ɧ øː n
skönhet	²ɧ 'øː n h eː t
skönhetssalong	ɧ øː n h 'eː t s ‿ s a l ɔ ŋ
skönja	ɧ 'œ n j ɛ r
skönlitteratur	²ɧ 'øː n l ɪ t ɛ r a t ʉː r
skönmåla	²ɧ 'øː n m oː l a
skönmålar	²ɧ 'øː n m oː l a r
skönstaxering	²ɧ 'øː n s t a k s eː r ɪ ŋ
skör	ɧ øː r
skörbjugg	²s ɧ r r b j ɵ ɡ
skörd	ɧ øː d
skörda	²ɧ 'øː d a
skördar	²ɧ 'øː d a r
skördetröska	²ɧ 'øː d ɛ t r œ s k a
skört	ɧ œ t
sköt	ɧ øː t
sköta	ɧ 'øː t ɛ r
skötare	²ɧ 'øː t a r ɛ
sköte	²ɧ 'øː t ɛ
sköterska	²ɧ 'øː t ɛ ɕ k a
sköts	ɧ øː t s
skötsam	²ɧ 'øː t s a m
skötsel	ɧ 'œ t s ɛ l
skövla	²ɧ 'œ v l a
skövlar	²ɧ 'œ v l a r
slabbig	s l 'a b ɪ ɡ
sladd	s l a d
sladda	²s l 'a d a
sladdar	²s l 'a d a r
sladdbarn	²s l 'a d b ɑː n
sladder	s l 'a d ɛ r
sladdra	²s l 'a d r a
sladdrar	²s l 'a d r a r
slaf	s l ɑː f
slafsig	s l 'a f s ɪ ɡ
slag	s l ɑː ɡ
slagbord	²s l 'ɑː ɡ b uː d
slagen	s l 'ɑː ɡ ɛ n
slagfält	²s l 'ɑː ɡ f ɛ l t
slagfärdig	²s l 'ɑː ɡ f ɛː d ɪ ɡ
slagit	²s l 'ɑː ɡ ɪ t
slagits	²s l 'ɑː ɡ ɪ t s
slagkraft	²s l 'ɑː ɡ k r a f t
slagnummer	²s l 'ɑː ɡ n ɵ m ɛ r
slagord	²s l 'ɑː ɡ uː d
slagpåse	²s l 'ɑː ɡ p oː s ɛ
slagsida	²s l 'ɑː ɡ s iː d a
slagskämpe	²s l 'a k s ɕ ɛ m p ɛ
slagsmål	s l 'a k s m oː l
slaguggla	s l 'ɑː ɡ ɵ ɡ l a
slagverk	²s l 'ɑː ɡ v a r k
slak	s l ɑː k
slakt	s l a k t
slakta	²s l 'a k t a
slaktar	²s l 'a k t a r
slaktare	²s l 'a k t a r ɛ
slakteri	s l a k t ɛ r 'iː
slalom	s l 'ɑː l ɔ m
slam	s l a m
slammer	s l 'a m ɛ r
slampa	²s l 'a m p a
slamra	²s l 'a m r a
slamrar	²s l 'a m r a r
slamsa	²s l 'a m s a
slang	s l a ŋ
slangbåge	²s l 'a ŋ b oː ɡ ɛ
slangens	s l a ŋ ɛ n s
slank	s l a ŋ k
slant	s l a n t
slapp	s l a p
slappa	²s l 'a p a
slappar	²s l 'a p a r
slappna	²s l 'a p n a
slappnar	²s l 'a p n a r
slarv	s l a r v
slarva	²s l 'a r v a
slarvar	²s l 'a r v a r
slarver	s l 'a r v ɛ r
slarvig	²s l 'a r v ɪ ɡ
slarvsylta	²s l 'a r v s ʏ l t a
slask	s l a s k
slaska	²s l 'a s k a
slaskar	²s l 'a s k a r
slaskig	²s l 'a s k ɪ ɡ
slav	s l ɑː v
slava	²s l 'ɑː v a
slavar	²s l 'ɑː v a r
slaveri	s l ɑː v ɛ r 'iː
slejf	s l ɛ j f
slem	s l ɛ m
slemhinna	²s l 'ɛ m h ɪ n a
slemmig	²s l 'ɛ m ɪ ɡ
slentrian	s l ɛ n t r ɪ 'ɑː n
slet	s l eː t
slev	s l eː v
sleva	²s s l 'eː v a
slicka	²s l 'ɪ k a
slickar	²s l 'ɪ k a r
slida	²s l 'iː d a
slinga	²s l 'ɪ ŋ a
slingra	²s l 'ɪ ŋ r a
slingrar	²s l 'ɪ ŋ r a r
slinka	²s l 'ɪ ŋ k a
slinker	s l 'ɪ ŋ k ɛ r
slinta	s l 'ɪ n t ɛ r
slipa	²s l 'iː p a
slipad	²s l 'iː p a d
slipar	²s l 'iː p a r
slipover	s l ɪ p 'oː v ɛ r
slippa	s l 'ɪ p ɛ r
slipprig	²s l 'ɪ p r ɪ ɡ
slips	s l ɪ p s
slipstvång	²s l 'ɪ p s t v ɔ ŋ
slira	²s l 'iː r a
slirar	²s l 'iː r a r
sliskig	²s l 'ɪ s k ɪ ɡ
slit	s l iː t
slit-och-släng	s l iː t ɔ k s l 'ɛ ŋ
slita	s l 'iː t ɛ r
slitage	s l ɪ t 'ɑː ɧ
sliten	²s l 'iː t ɛ n
slits	s l ɪ t s
slitsam	²s l 'iː t s a m
slitstark	²s l 'iː t s t a r k
slitvarg	²s s l 'iː t v a r j
slockna	²s l 'ɔ k n a
slocknar	²s l 'ɔ k n a r
slog	s l uː ɡ
slogan	s l 'oː ɡ a n
slogs	s l ʊ k s
sloka	²s l 'uː k a
slokar	²s l 'uː k a r
slokörad	²s l 'uː k øː r a d
slopa	²s l 'uː p a
slopar	²s l 'uː p a r
slott	s l ɔ t
slovak	s l ʊ v 'ɑː k
slovakien	s l ʊ v 'ɑː k ɪ ɛ n
slovakisk	s l ʊ v 'ɑː k ɪ s k
sloven	s l ʊ v 'eː n
slovenien	s l ʊ v 'eː n ɪ ɛ n
slovensk	s l ʊ v 'eː n s k
sluddra	²s l 'ɵ d r a
sluddrar	²s l 'ɵ d r a r
sluddrig	²s l 'ɵ d r ɪ ɡ
slug	s l ʉː ɡ
sluka	²s l 'ʉː k a
slukar	²s l 'ʉː k a r
slum	s l ɵ m
slummer	s l 'ɵ m ɛ r
slump	s l ɵ m p
slumra	²s l 'ɵ m r a
slumrar	²s l 'ɵ m r a r
slunga	²s l 'ɵ ŋ a
slungar	²s l 'ɵ ŋ a r
sluppit	²s l 'ɵ p ɪ t
slurk	s l ɵ r k
slusk	s l ɵ s k
sluss	s l ɵ s
slussa	²s l 'ɵ s a
slussar	²s l 'ɵ s a r
slut	s l ʉː t
sluta	²s l 'ʉː t a
slutar	²s l 'ʉː t a r
sluten	²s l 'ʉː t ɛ n
sluter	s l 'ʉː t ɛ r
slutföra	²s l 'ʉː t f øː r
slutförvaring	²s l 'ʉː t f œ r v ɑː r ɪ ŋ
slutgiltig	²s l 'ʉː t j ɪ l t ɪ ɡ
slutkläm	²s l 'ʉː t k l a m
slutkörd	²s l 'ʉː t ɕ øː d
slutledning	²s l 'ʉː t l eː d n ɪ ŋ
slutlig	²s l 'ʉː t l ɪ ɡ
slutligen	²s l 'ʉː t l ɪ ɡ ɛ n
slutrea	²s s l ʉː t r 'eː a
slutsats	²s l 'ʉː t s a t s
slutskattsedel	²s l 'ʉː t s k a t s eː d ɛ l
slutspel	²s l 'ʉː t s p eː l
slutspurt	s l ʉː t s p ɵ r t
slutta	²s l 'ɵ t a
sluttampen	²s l 'ʉː t a m p ɛ n
sluttar	²s l 'ɵ t a r
sluttning	²s l 'ɵ t n ɪ ŋ
slutvinjett	²s l 'ʉː t v ɪ n j ɛ t
slyna	²s l 'yː n a
slyngel	²s l 'ʏ ŋ ɛ l
släcka	s l 'ɛ k ɛ r
släde	²s l 'ɛː d ɛ
slägga	²s l 'ɛ ɡ a
släkt	s l ɛ k t
släkte	²s l 'ɛ k t ɛ
släkting	²s l 'ɛ k t ɪ ŋ
släktnamn	²s l 'ɛ k t n a m n
släktskap	²s l 'ɛ k t s k ɑː p
släng	s l ɛ ŋ
slänga	s l 'ɛ ŋ ɛ r
slängd	s l ɛ ŋ d
slänt	s l ɛ n t
släntra	²s l 'ɛ n t r a
släntrar	²s l 'ɛ n t r a r
släp	s l ɛː p
släpa	²s l 'ɛː p a
släpar	²s l 'ɛː p a r
släpig	²s l 'ɛː p ɪ ɡ
släppa	s l 'ɛ p ɛ r
släpphänt	²s l 'ɛ p h ɛ n t
slät	s l ɛː t
släta	²s l 'ɛː t a
slätar	²s l 'ɛː t a r
slätstruken	²s l 'ɛː t s t r ʉː k ɛ n
slätt	s l ɛ t
slå	s l oː
slående	²s l 'oː ɛ n d ɛ
slån	s l oː n
slår	s l oː r
slåss	s l ɔ s
slåtter	s l 'ɔ t ɛ r
slö	s l øː
slöa	²s l 'øː a
slöar	²s l 'øː a r
slödder	s l 'œ d ɛ r
slöfock	²s l 'øː f ɔ k
slöja	²s l 'œ j a
slöjd	s l œ j d
slöjda	²s l 'œ j d a
slöjdar	²s l 'œ j d a r
slök	s l øː k
slösa	²s l 'øː s a
slösar	²s l 'øː s a r
slöseri	s l øː s ɛ r 'iː
slöt	s l øː t
slötitta	²s l 'øː t ɪ t a
slötittar	²s l 'øː t ɪ t a r
sm	²'ɛ s ɛ m
smacka	²s m 'a k a
smackar	²s m 'a k a r
smak	s m ɑː k
smaka	²s m 'ɑː k a
smakar	²s m 'ɑː k a r
smaklig	²s m 'ɑː k l ɪ ɡ
smaklök	²s m 'ɑː k l øː k
smakprov	²s m 'ɑː k p r uː v
smaksak	²s m 'ɑː k s ɑː k
smaksätta	²s m 'ɑː k s ɛ t ɛ r
smal	s m ɑː l
small	s m a l
smalna	²s m 'ɑː l n a
smalnar	²s m 'ɑː l n a r
smalt	s m a l t
smaragd	s m a r 'a ɡ d
smarrig	²s s m a r ɪ
smart	s m ɑː t
smartkort	²s m 'ɑː t k ʊ t
smaska	²s m 'a s k a
smaskar	²s m 'a s k a r
smaskens	²s m 'a s k ɛ n s
smaskig	²s m 'a s k ɪ ɡ
smattra	²s m 'a t r a
smattrar	²s m 'a t r a r
smed	s m eː d
smedja	²s m 'eː d j a
smeka	s m 'eː k ɛ r
smekmånad	²s m 'eː k m oː n a d
smeknamn	²s m 'eː k n a m n
smekning	²s m 'eː k n ɪ ŋ
smet	s m eː t
smeta	²s m 'eː t a
smetar	²s m 'eː t a r
smetig	²s m 'eː t ɪ ɡ
smicker	s m 'ɪ k ɛ r
smickra	²s m 'ɪ k r a
smickrar	²s m 'ɪ k r a r
smida	s m 'iː d ɛ r
smide	²s m 'iː d ɛ
smidig	²s m 'iː d ɪ ɡ
smil	s m iː l
smila	²s m 'iː l a
smilar	²s m 'iː l a r
smilgrop	²s m 'iː l ɡ r uː p
smink	s m ɪ ŋ k
sminka	²s m 'ɪ ŋ k a
sminkar	²s m 'ɪ ŋ k a r
smisk	s m ɪ s k
smiska	²s m 'ɪ s k a
smiskar	²s m 'ɪ s k a r
smita	s m 'iː t ɛ r
smitare	²s m 'iː t a r ɛ
smitt	s m ɪ t
smitta	²s m 'ɪ t a
smittar	²s m 'ɪ t a r
smittbärare	²s m 'ɪ t b ɛː r a r ɛ
smittbärarpenning	²s m 'ɪ t b ɛː r a r p ɛ n ɪ ŋ
smittkoppor	²s m 'ɪ t k ɔ p ʊ r
smittkurva	²s s m ɪ t k ɵ r v a
smittsam	²s m 'ɪ t ʊ s a m
smocka	²s m 'ɔ k a
smockfull	²s m 'ɔ k f ɵ l
smog	s m ɔ ɡ
smoking	s m 'oː k ɪ ŋ
smolk	s m ɔ l k
smorde	²s m 'uː d ɛ
smort	s m uː t
smuggelgods	²s m 'ɵ ɡ ɛ l ɡ ʊ t s
smuggla	²s m 'ɵ ɡ l a
smugglar	²s m 'ɵ ɡ l a r
smugit	²s m 'ʉː ɡ ɪ t
smula	²s m 'ʉː l a
smular	²s m 'ʉː l a r
smulgubbe	²s s m s l ɡ ɵ b ɛ
smultit	²s m 'ɵ l t ɪ t
smultron	²s m 'ɵ l t r ɔ n
smultronställe	²s m 'ɵ l t r ɔ n s t ɛ l ɛ
smurf	s m ɵ r f
smussel	s m 'ɵ s ɛ l
smuts	s m ɵ t s
smutsgam	s m ɵ t s ɡ 'ɑː m
smutsgris	²s m 'ɵ t s ɡ r iː s
smutsig	²s m 'ɵ t s ɪ ɡ
smutskasta	²s m 'ɵ t s k a s t a
smutskastar	²s m 'ɵ t s k a s t a r
smutt	s m ɵ t
smutta	²s m 'ɵ t a
smuttar	²s m 'ɵ t a r
smycka	²s m 'ʏ k a
smyckar	²s m 'ʏ k a r
smycke	²s m 'ʏ k ɛ
smyg	s m yː ɡ
smyg-	s m yː ɡ
smyga	s m 'yː ɡ ɛ r
smäcker	s m 'ɛ k ɛ r
smäda	²s m 'ɛː d a
smädar	²s m 'ɛː d a r
smäktande	²s m 'ɛ k t a n d ɛ
smälek	s m 'ɛː l eː k
smäll	s m ɛ l
smälla	s m 'ɛ l ɛ r
smällare	²s m 'ɛ l a r ɛ
smälta	s m 'ɛ l t ɛ r
smältdegel	²s m 'ɛ l t d eː ɡ ɛ l
smältverk	²s m 'ɛ l t v a r k
smärre	s m 'ɛ r ɛ
smärt	s m a t
smärta	²s m 'ɛ t a
smärtar	²s m 'ɛ t a r
smärting	²s m 'ɛ t ɪ ŋ
smärtsam	²s m 'ɛ t ɕ a m
smärtstillande	²s m 'ɛ t ɕ t ɪ l a n d ɛ
små	s m oː
småaktig	²s m 'oː a k t ɪ ɡ
småbarn	²s m 'oː b ɑː n
småborgare	²s s m oː b ɔ r j a r ɛ
småborgerlig	²s m 'oː b ɔ r j ɛ l ɪ ɡ
småborgerlighet	²s s m oː b ɔ r j ɛ r l ɪ h 'eː t
småbruk	²s m 'oː b r ʉː k
småbröd	²s m 'oː b r øː d
smådopping	s m oː d ɔ p ɪ ŋ
småfranska	²s m 'oː f r a n s k a
småföretagare	²s m 'oː f øː r ɛ t ɑː ɡ a r ɛ
småhere	s m oː h 'eː r 'eː
småhus	²s m 'oː h ʉː s
småhuskö	²s m 'oː h ʉː s k øː
småkusin	s m oː k ɵ s 'iː n
småland	s m 'oː l a n d
småle	²s m 'oː l eː r
smålom	s m oː l ʊ m
smålänning	²s m 'oː l ɛ n ɪ ŋ
småningom	²s m 'oː n ɪ ŋ ɔ m
småpaket	²s m 'oː p a k eː t
småpengar	²s m 'oː p ɛ ŋ a r
småpotatis	²s m 'oː p ʊ t ɑː t ɪ s
småsak	²s m 'oː s ɑː k
småsint	²s m 'oː s ɪ n t
småskalig	²s m 'oː s k ɑː l ɪ ɡ
småskrake	s m oː k r 'ɑː k ɛ
småskuren	²s s m oː s k s r ɛ n
småsnäppa	s m oː s n ɛ p a
småstad	²s m 'oː s t ɑː d
småtimmarna	²s m 'oː t ɪ m a n a
småtrapp	s m ɔ t r a p
smått	s m ɔ t
småttingar	²s m 'ɔ t ɪ ŋ a r
småtärna	s m oː t ɜ r n a
smög	s m øː ɡ
smör	s m øː r
smörgås	²s m 'œ r ɡ ɔ s
smörgåsbord	²s m 'œ r ɡ ɔ s b uː d
smörgåstårta	²s m 'œ r ɡ ɔ s t oː t a
smörj	s m œ r j
smörja	²s m 'œ r j a
smörjelse	²s m 'œ r j ɛ l s ɛ
smörjer	s m 'œ r j ɛ r
smörpapper	²s m 'øː r p a p ɛ r
smörrebröd	s m œ r ɛ b r øː
smörsångare	²s m 'øː ɕ ɔ ŋ a r ɛ
smørrebrød	s m œ r ɛ b r øː
snabb	s n a b
snabbköp	²s n 'a b ɕ øː p
snabbt	s n a p t
snabel	s n 'ɑː b ɛ l
snabel-a	²s n 'ɑː b ɛ l ɑː
snack	s n a k
snacka	²s n 'a k a
snackar	²s n 'a k a r
snacks	s n a k s
snacksalig	²s n 'a k s ɑː l ɪ ɡ
snagg	s n a ɡ
snagga	²s n 'a ɡ a
snaggar	²s n 'a ɡ a r
snappa	²s n 'a p a
snappar	²s n 'a p a r
snaps	s n a p s
snapsvisa	²s s n a p s v 'iː s a
snar	s n ɑː r
snara	²s n 'ɑː r a
snarare	²s n 'ɑː r a r ɛ
snarast	²s n 'ɑː r a s t
snarka	²s n 'a r k a
snarkar	²s n 'a r k a r
snarlik	²s n 'ɑː l iː k
snarstucken	²s n 'ɑː ɕ t ɵ k ɛ n
snart	s n ɑː t
snask	s n a s k
snatta	²s n 'a t a
snattar	²s n 'a t a r
snattare	²s n 'a t a r ɛ
snatter	s n 'a t ɛ r
snatterand	s n a t ɛ r a n d
snatteri	s n a t ɛ r 'iː
snattra	²s n 'a t r a
snattrar	²s n 'a t r a r
snava	²s n 'ɑː v a
snavar	²s n 'ɑː v a r
sne	s n 'eː
sned	s n eː d
snedsprång	²s n 'eː d s p r ɔ ŋ
snedsteg	²s n 'eː d s t eː ɡ
snedstreck	²s n 'eː d s t r ɛ k
snedtända	²s n 'eː d t ɛ n d ɛ r
snedvrida	²s n 'eː d v r iː d ɛ r
snegla	²s n 'eː ɡ l a
sneglar	²s n 'eː ɡ l a r
snel	s n 'eː l
snibb	s n ɪ b
snickare	²s n 'ɪ k a r ɛ
snickeri	s n ɪ k ɛ r 'iː
snickra	²s n 'ɪ k r a
snickrar	²s n 'ɪ k r a r
snida	²s n 'iː d a
snidar	²s n 'iː d a r
sniffa	²s n 'ɪ f a
sniffar	²s n 'ɪ f a r
snigel	²s n 'iː ɡ ɛ l
sniken	²s n 'iː k ɛ n
snille	²s n 'ɪ l ɛ
snilleblixt	²s n 'ɪ l ɛ b l ɪ k s t
snillrik	²s n 'ɪ l r iː k
snipig	²s n 'iː p ɪ ɡ
snirkel	s n 'ɪ r k ɛ l
snitsa	²s n 'ɪ t s a
snitsar	²s n 'ɪ t s a r
snitsig	²s n 'ɪ t s ɪ ɡ
snitsla	²s n 'ɪ t s l a
snitslar	²s n 'ɪ t s l a r
snitt	s n ɪ t
sno	s n uː r
snobb	s n ɔ b
snobbig	²s n 'ɔ b ɪ ɡ
snobbism	s n ɔ b 'ɪ s m
snodd	s n ʊ d
snok	s n uː k
snoka	²s n 'uː k a
snokar	²s n 'uː k a r
snopen	²s n 'uː p ɛ n
snopp	s n ɔ p
snoppa	²s n 'ɔ p a
snoppar	²s n 'ɔ p a r
snor	s n uː r
snora	²s n 'uː r a
snorar	²s n 'uː r a r
snorig	²s n 'uː r ɪ ɡ
snorkel	²s n 'ɔ r k ɛ l
snorkig	²s n 'ɔ r k ɪ ɡ
snowboots	s n ʊ ʊ b 'uː t s
snubbe	²s n 'ɵ b ɛ
snubbla	²s n 'ɵ b l a
snubblar	²s n 'ɵ b l a r
snudd	s n ɵ d
snudda	²s n 'ɵ d a
snuddar	²s n 'ɵ d a r
snurr	s n ɵ r
snurra	²s n 'ɵ r a
snurrar	²s n 'ɵ r a r
snurrig	²s n 'ɵ r ɪ ɡ
snus	s n ʉː s
snusa	²s n 'ʉː s a
snusar	²s n 'ʉː s a r
snusare	²s s n s s a r ɛ
snusförnuftig	²s n 'ʉː s f œ n ɵ f t ɪ ɡ
snusig	²s s n s s ɪ
snusk	s n ɵ s k
snuskhummer	²s n 'ɵ s k h ɵ m ɛ r
snuskig	²s n 'ɵ s k ɪ ɡ
snusmumrik	²s s n s s m ɵ m r ɪ k
snustorr	²s n 'ʉː s t ɔ r
snut	s n ʉː t
snutit	²s n 'ʉː t ɪ t
snutt	s n ɵ t
snuva	²s n 'ʉː v a
snuvar	²s n 'ʉː v a r
snuvig	²s n 'ʉː v ɪ ɡ
snyft	s n ʏ f t
snyfta	²s n 'ʏ f t a
snyftar	²s n 'ʏ f t a r
snygg	s n ʏ ɡ
snygga	²s n 'ʏ ɡ a
snyggar	²s n 'ʏ ɡ a r
snygging	²s n 'ʏ ɡ ɪ ŋ
snylta	²s n 'ʏ l t a
snyltar	²s n 'ʏ l t a r
snyltning	²s s n ʏ l t n ɪ ŋ
snyta	s n 'yː t ɛ r
snyting	²s n 'yː t ɪ ŋ
snäcka	²s n 'ɛ k a
snäll	s n ɛ l
snälla	s n ɛ l a
snälltåg	²s n 'ɛ l t oː ɡ
snäpp	s n ɛ p
snäppa	s n ɛ p a
snärja	s n 'ɛ r j ɛ r
snärjig	²s n 'ɛ r j ɪ ɡ
snärt	s n a t
snärtig	²s n 'ɛ t ɪ ɡ
snäsa	s n 'ɛː s ɛ r
snäsig	²s n 'ɛː s ɪ ɡ
snäv	s n ɛː v
snål	s n oː l
snåla	²s n 'oː l a
snålar	²s n 'oː l a r
snålblåst	²s n 'oː l b l oː s t
snåljåp	²s s n oː l j oː p
snålskjuts	²s n 'oː l ɧ ɵ s
snålvarg	²s s n oː l v a r j
snår	s n oː r
snårig	²s n 'oː r ɪ ɡ
snö	s n øː
snöa	²s n 'øː a
snöar	²s n 'øː a r
snöd	s n øː d
snöga	²s s n øː ɡ a
snöig	²s n 'øː ɪ ɡ
snön	s n œ n
snöplig	²s n 'øː p l ɪ ɡ
snöra	²s n 'øː r a
snörar	²s n 'øː r a r
snöre	²s n 'øː r ɛ
snörpa	s n 'œ r p ɛ r
snörvla	²s n 'œ r v l a
snörvlar	²s n 'œ r v l a r
snöskoter	²s n 'øː s k uː t ɛ r
snöt	s n øː t
snövit	²s s n øː v 'iː t
so	s 'uː
soaré	s ʊ a r 'eː
sober	s 'oː b ɛ r
social	s ʊ s ɪ 'ɑː l
socialarbetare	²s ʊ s ɪ 'ɑː l a r b eː t a r ɛ
socialassistent	²s ʊ s ɪ 'ɑː l a s ɪ s t ɛ n t
socialavgift	²s ʊ s ɪ 'ɑː l ɑː v j ɪ f t
socialbidrag	²s ʊ s ɪ 'ɑː l b iː d r ɑː ɡ
socialdemokrat	²s ʊ s ɪ 'ɑː l d ɛ m ʊ k r ɑː t
socialdemokrati	²s ʊ s ɪ 'ɑː l d ɛ m ʊ k r a t iː
socialen	s ʊ s ɪ 'ɑː l ɛ n
socialförsäkring	²s ʊ s ɪ 'ɑː l f œ ɕ ɛː k r ɪ ŋ
socialgrupp	²s ʊ s ɪ 'ɑː l ɡ r ɵ p
socialhögskola	²s ʊ s ɪ 'ɑː l h øː ɡ s k uː l a
socialisera	s ʊ s ɪ a l ɪ s 'eː r a
socialiserar	s ʊ s ɪ a l ɪ s 'eː r a r
socialism	s ʊ s ɪ a l 'ɪ s m
socialist	s ʊ s ɪ a l 'ɪ s t
socialistisk	s ʊ s ɪ a l 'ɪ s t ɪ s k
socialjour	²s ʊ s ɪ 'ɑː l ɧ uː r
socialkonsulent	²s ʊ s ɪ 'ɑː l k ɔ n s ɵ l ɛ n t
socialkontor	²s ʊ s ɪ 'ɑː l k ɔ n t uː r
socialläkare	²s ʊ s ɪ 'ɑː l ɛː k a r ɛ
socialminister	²s ʊ s ɪ 'ɑː l m ɪ n ɪ s t ɛ r
socialnämnd	²s ʊ s ɪ 'ɑː l n ɛ m n d
socialpolitik	²s ʊ s ɪ 'ɑː l p ʊ l ɪ t iː k
socialregister	²s ʊ s ɪ 'ɑː l r ɛ j ɪ s t ɛ r
socialsekreterare	²s ʊ s ɪ 'ɑː l s ɛ k r ɛ t eː r a r ɛ
socialstyrelsen	²s ʊ s ɪ 'ɑː l s t yː r ɛ l s ɛ n
socialtjänst	²s ʊ s ɪ 'ɑː l ɕ ɛ n s t
socialutskott	²s ʊ s ɪ 'ɑː l ʉː t s k ɔ t
socialvård	²s ʊ s ɪ 'ɑː l v oː d
societet	s ʊ s ɪ ɛ t 'eː t
sociolog	s ʊ s j ʊ l 'oː ɡ
sociologi	s ʊ s ɪ ʊ l ɔ ɡ 'iː
socionom	s ʊ s ɪ ʊ n 'oː m
socka	²s 'ɔ k a
sockel	²s 'ɔ k ɛ l
socken	s 'ʊ k ɛ n
sockenmål	²s s ɔ k ɛ n m oː l
socker	s 'ɔ k ɛ r
sockerbeta	²s 'ɔ k ɛ r b eː t a
sockerbit	s ɔ k ɛ r b 'iː t
sockerdricka	²s 'ɔ k ɛ d r ɪ k a
sockerkaka	²s 'ɔ k ɛ r k ɑː k a
sockersjuka	²s 'ɔ k ɛ r ɧ ʉː k a
sockerskål	s ɔ k ɛ r s k oː l
sockra	²s 'ɔ k r a
sockrar	²s 'ɔ k r a r
soda	²s 'uː d a
sodavatten	²s 'uː d a v a t ɛ n
soffa	²s 'ɔ f a
soffliggare	²s 'ɔ f l ɪ ɡ a r ɛ
sofia	s ʊ ²s f 'iː a
sofistikerad	s ʊ f ɪ s t ɪ k 'eː r a d
soja	²s 'ɔ j a
sol	s uː l
sol-och-vår	²s uː l ɔ v 'oː r
sola	²s 'uː l a
solar	²s 'uː l a r
solarium	s ʊ l 'ɑː r ɪ ɵ m
solarplexus	²s 'uː l a r p l ɛ k s ɵ s
solbada	²s 'uː l b ɑː d a
solbadar	²s 'uː l b ɑː d a r
solbränd	²s 'uː l b r ɛ n d
solbränna	²s 'uː l b r ɛ n a
soldat	s ʊ l d 'ɑː t
solen	s 'uː l ɛ n
solfjäder	²s 'uː l f j ɛː d ɛ r
solfångare	²s 'uː l f ɔ ŋ a r ɛ
solgerd	s 'uː l j ɛ r d
solglasögon	²s 'uː l ɡ l ɑː s øː ɡ ɔ n
solid	s ʊ l 'iː d
solidarisk	s ʊ l ɪ d 'ɑː r ɪ s k
solidaritet	s ʊ l ɪ d a r ɪ t 'eː t
soliditet	s ʊ l ɪ d ɪ t 'eː t
solig	²s 'uː l ɪ ɡ
solist	s ʊ l 'ɪ s t
solk	s ɔ l k
solkatt	²s 'uː l k a t
solkig	²s 'ɔ l k ɪ ɡ
solklar	²s 'uː l k l ɑː r
solna	²s s oː l n a
solnedgång	²s 'uː l n eː d ɡ ɔ ŋ
solo	s 'uː l ʊ
solsken	²s 'uː l ɧ eː n
solsting	²s 'uː l s t ɪ ŋ
solstråle	²s s 'uː l s t r oː l ɛ
solvarg	²s s 'uː l v a r j
solveig	s ǔː l v ɛ j
som	s ɔ m
somaliames	s ɔ m 'ɑː l j a m 'eː s
somatisk	s ʊ m 'ɑː t ɪ s k
somliga	²s 'ɔ m l ɪ ɡ a
sommar	²s 'ɔ m a r
sommaren	²s s ɔ m a r ɛ n
sommargäst	²s 'ɔ m a r j ɛ s t
sommarhus	²s 'ɔ m a r h ʉː s
sommarlov	²s 'ɔ m a l oː v
sommarstuga	²s 'ɔ m a ɕ t ʉː ɡ a
sommarställe	²s 'ɔ m a ɕ t ɛ l ɛ
sommartid	²s 'ɔ m a t iː d
somna	²s 'ɔ m n a
somnar	²s 'ɔ m n a r
somras	s 'ɔ m r a s
son	s oː n
sona	²s 'uː n a
sonar	²s 'uː n a r
sond	s ɔ n d
sondera	s ɔ n d 'eː r a
sonderar	s ɔ n d 'eː r a r
sondotter	²s 'oː n d ɔ t ɛ r
sonhustru	²s 'oː n h ɵ s t r ɵ
sonson	²s 'oː n s oː n
sopa	²s 'uː p a
sopar	²s 'uː p a r
sopborste	²s 'uː p b ɔ ɕ t ɛ
sopmaja	²s 'uː p m a j a
sopnedkast	²s 'uː p n eː d k a s t
sopor	²s 'uː p ʊ r
soppa	²s 'ɔ p a
sopran	s ʊ p r 'ɑː n
sopskyffel	²s 'uː p ɧ ʏ f ɛ l
soptipp	²s 'uː p t ɪ p
soptunna	²s 'uː p t ɵ n a
sorbet	s ʊ r b 'eː
sorg	s ɔ r j
sorglig	²s 'ɔ r j l ɪ ɡ
sorgsen	²s 'ɔ r j s ɛ n
sork	s ɔ r k
sorl	s oː l
sorla	²s 'oː l a
sorlar	²s 'oː l a r
sort	s ɔ t
sortera	s ɔ t 'eː r a
sorterar	s ɔ t 'eː r a r
